date,source,station_id,tmp_avg_c,tmp_max_c,tmp_min_c,rh_avg_pct,sol_rad_avg_wm2,wind_spd_avg_ms,wind_max_ms,wind_run_km,precip_mm,eto_mm,tmp_avg_7d,tmp_avg_14d,tmp_max_7d,wind_spd_7d,wind_spd_14d,wind_run_7d,sol_rad_7d,sol_rad_14d,precip_7d,precip_14d,eto_7d,rh_avg_7d,calm_days_7d
2017-02-26,Open-Meteo (Clear Lake coords),OM-CL,4.5,10.2,0.4,82.0,167.48,2.556,5.306,220.84,0.9,1.77,5.8,7.7429,9.7286,2.6627,2.5913,1610.41,149.6214,123.4129,37.9,103.6,10.98,81.4286,2
2017-02-27,Open-Meteo (Clear Lake coords),OM-CL,4.8,10.2,-0.1,78.0,206.25,2.333,3.944,201.57,0.2,2.16,5.1143,7.35,9.5857,2.5674,2.6825,1552.78,174.34,129.1093,10.3,103.8,12.68,78.5714,2
2017-02-28,Open-Meteo (Clear Lake coords),OM-CL,6.0,12.3,-0.2,73.0,209.26,2.25,4.722,194.4,0.0,2.33,4.8286,6.9214,9.9286,2.3571,2.7678,1425.6,185.7814,132.1436,1.3,103.8,13.67,76.5714,2
2017-03-01,Open-Meteo (Clear Lake coords),OM-CL,8.2,15.5,2.6,75.0,205.21,1.194,2.444,103.16,0.0,2.54,5.3,6.6714,10.9286,2.0119,2.7261,1216.77,190.56,141.3036,1.1,101.8,14.57,75.8571,3
2017-03-02,Open-Meteo (Clear Lake coords),OM-CL,10.1,18.1,5.2,68.0,217.36,1.25,2.611,108.0,0.0,2.9,6.1571,6.6643,12.1571,1.8491,2.5773,1118.36,193.2214,147.4793,1.1,84.6,15.42,75.0,4
2017-03-03,Open-Meteo (Clear Lake coords),OM-CL,9.8,15.9,4.7,73.0,153.47,1.611,3.139,139.19,0.1,2.11,6.9143,6.8143,13.1429,1.8373,2.3987,1111.19,188.6414,156.8207,1.2,50.1,15.57,74.8571,4
2017-03-04,Open-Meteo (Clear Lake coords),OM-CL,7.7,10.6,5.3,93.0,96.3,3.5,5.444,302.4,18.1,1.03,7.3,6.7786,13.2571,2.0991,2.3928,1269.56,179.3329,155.8457,19.3,60.3,14.84,77.4286,3
2017-03-05,Open-Meteo (Clear Lake coords),OM-CL,3.3,4.8,1.7,87.0,172.92,4.278,6.556,369.62,9.8,1.31,7.1286,6.4643,12.4857,2.3451,2.5039,1418.34,180.11,164.8657,28.2,66.1,14.38,78.1429,3
2017-03-06,Open-Meteo (Clear Lake coords),OM-CL,4.7,8.0,1.7,90.0,126.62,2.75,4.639,237.6,4.7,1.19,7.1143,6.1143,12.1714,2.4047,2.4861,1454.37,168.7343,171.5371,32.7,43.0,13.41,79.8571,3
2017-03-07,Open-Meteo (Clear Lake coords),OM-CL,6.5,10.6,1.6,88.0,89.35,1.722,2.556,148.78,0.1,1.05,7.1857,6.0071,11.9286,2.3293,2.3432,1408.75,151.6043,168.6929,32.8,34.1,12.13,82.0,4
2017-03-08,Open-Meteo (Clear Lake coords),OM-CL,10.7,18.4,3.5,80.0,220.25,2.194,3.917,189.56,0.0,2.92,7.5429,6.4214,12.3429,2.4721,2.242,1495.15,153.7529,172.1564,32.8,33.9,12.51,82.7143,3
2017-03-09,Open-Meteo (Clear Lake coords),OM-CL,12.3,19.9,5.2,82.0,203.12,1.778,3.778,153.62,0.0,2.85,7.8571,7.0071,12.6,2.5476,2.1984,1540.77,151.7186,172.47,32.8,33.9,12.46,84.7143,3
2017-03-10,Open-Meteo (Clear Lake coords),OM-CL,13.3,21.4,8.2,81.0,173.61,1.472,2.417,127.18,0.0,2.57,8.3571,7.6357,13.3857,2.5277,2.1825,1528.76,154.5957,171.6186,32.7,33.9,12.92,85.8571,3
2017-03-11,Open-Meteo (Clear Lake coords),OM-CL,13.5,20.7,7.5,73.0,222.92,2.389,4.611,206.41,0.0,3.3,9.1857,8.2429,14.8286,2.369,2.2341,1432.77,172.6843,176.0086,14.6,33.9,15.19,83.0,3
2017-03-12,Open-Meteo (Clear Lake coords),OM-CL,12.8,22.2,5.6,71.0,245.83,2.194,3.833,189.56,0.0,3.69,10.5429,8.8357,17.3143,2.0713,2.2082,1252.71,183.1,181.605,4.8,33.0,17.57,80.7143,3
2017-03-13,Open-Meteo (Clear Lake coords),OM-CL,15.1,24.9,5.5,69.0,243.29,1.194,2.417,103.16,0.0,3.6,12.0286,9.5714,19.7286,1.849,2.1269,1118.27,199.7671,184.2507,0.1,32.8,19.98,77.7143,4
2017-03-14,Open-Meteo (Clear Lake coords),OM-CL,16.9,24.9,9.6,54.0,238.31,1.278,2.444,110.42,0.0,3.72,13.5143,10.35,21.7714,1.7856,2.0574,1079.91,221.0471,186.3257,0.0,32.8,22.65,72.8571,4
2017-03-15,Open-Meteo (Clear Lake coords),OM-CL,13.9,19.4,10.6,80.0,131.94,2.139,4.75,184.81,0.6,1.97,13.9714,10.7571,21.9143,1.7777,2.1249,1075.16,208.4314,181.0921,0.6,33.4,21.7,72.8571,4
2017-03-16,Open-Meteo (Clear Lake coords),OM-CL,13.3,18.5,8.3,69.0,219.79,2.111,3.306,182.39,0.0,3.1,14.1143,10.9857,21.7143,1.8253,2.1864,1103.93,210.8129,181.2657,0.6,33.4,21.95,71.0,3
2017-03-17,Open-Meteo (Clear Lake coords),OM-CL,14.9,23.0,6.9,64.0,238.89,1.361,2.5,117.59,0.2,3.6,14.3429,11.35,21.9429,1.8094,2.1686,1094.34,220.1386,187.3671,0.8,33.5,22.98,68.5714,3
2017-03-18,Open-Meteo (Clear Lake coords),OM-CL,13.7,17.3,12.0,80.0,117.94,1.806,2.972,156.04,0.8,1.73,14.3714,11.7786,21.4571,1.7261,2.0476,1043.97,205.1414,188.9129,1.6,16.2,21.41,69.5714,4
2017-03-19,Open-Meteo (Clear Lake coords),OM-CL,14.4,20.0,10.5,83.0,123.61,1.139,3.583,98.41,1.3,1.97,14.6,12.5714,21.1429,1.5754,1.8234,952.82,187.6814,185.3907,2.9,7.7,19.69,71.2857,5
2017-03-20,Open-Meteo (Clear Lake coords),OM-CL,11.7,14.5,10.3,91.0,70.49,1.972,3.806,170.38,11.8,0.98,14.1143,13.0714,19.6571,1.6866,1.7678,1020.04,162.9957,181.3814,14.7,14.8,17.07,74.4286,5
2017-03-21,Open-Meteo (Clear Lake coords),OM-CL,11.9,15.1,8.6,84.0,200.69,2.611,5.056,225.59,20.7,2.51,13.4,13.4571,18.2571,1.877,1.8313,1135.21,157.6214,189.3343,35.4,35.4,15.86,78.7143,4
2017-03-22,Open-Meteo (Clear Lake coords),OM-CL,9.1,11.9,6.4,80.0,218.87,3.306,5.583,285.64,14.3,2.4,12.7143,13.3429,17.1857,2.0437,1.9107,1236.04,170.04,189.2357,49.1,49.7,16.29,78.7143,4
2017-03-23,Open-Meteo (Clear Lake coords),OM-CL,9.0,14.2,5.5,72.0,200.23,2.083,3.972,179.97,0.5,2.62,12.1,13.1071,16.5714,2.0397,1.9325,1233.62,167.2457,189.0293,49.6,50.2,15.81,79.1429,4
2017-03-24,Open-Meteo (Clear Lake coords),OM-CL,9.1,12.0,7.1,88.0,73.26,2.333,3.694,201.57,20.6,0.95,11.2714,12.8071,15.0,2.1786,1.994,1317.6,143.5843,181.8614,70.0,70.8,13.16,82.5714,3
2017-03-25,Open-Meteo (Clear Lake coords),OM-CL,9.9,15.7,3.1,76.0,250.93,2.194,3.833,189.56,0.0,3.16,10.7286,12.55,14.7714,2.234,1.9801,1351.12,162.5829,183.8621,69.2,70.8,14.59,82.0,2
2017-03-26,Open-Meteo (Clear Lake coords),OM-CL,9.0,11.1,7.1,84.0,53.82,2.333,5.417,201.57,4.4,0.92,9.9571,12.2786,13.5,2.4046,1.99,1454.28,152.6129,170.1471,72.3,75.2,13.54,82.1429,1
2017-03-27,Open-Meteo (Clear Lake coords),OM-CL,9.8,15.0,6.0,75.0,246.3,3.667,6.528,316.83,0.0,3.0,9.6857,11.9,13.5714,2.6467,2.1666,1600.73,177.7286,170.3621,60.5,75.2,15.56,79.8571,0
2017-03-28,Open-Meteo (Clear Lake coords),OM-CL,12.2,20.9,5.0,73.0,266.2,1.639,2.444,141.61,0.0,3.73,9.7286,11.5643,14.4,2.5079,2.1924,1516.75,187.0871,172.3543,39.8,75.2,16.78,78.2857,1
2017-03-29,Open-Meteo (Clear Lake coords),OM-CL,12.9,19.5,8.0,75.0,207.06,2.583,4.722,223.17,0.0,3.04,10.2714,11.4929,15.4857,2.4046,2.2241,1454.28,185.4,177.72,25.5,74.6,17.42,77.5714,1
2017-03-30,Open-Meteo (Clear Lake coords),OM-CL,11.1,17.1,6.3,70.0,270.14,4.361,7.778,376.79,0.5,3.49,10.5714,11.3357,15.9,2.73,2.3849,1651.1,195.3871,181.3164,25.5,75.1,18.29,77.2857,1
2017-03-31,Open-Meteo (Clear Lake coords),OM-CL,12.5,21.0,5.1,59.0,284.26,1.833,4.111,158.37,0.0,4.22,11.0571,11.1643,17.1857,2.6586,2.4186,1607.9,225.53,184.5571,4.9,74.9,21.56,73.1429,2
2017-04-01,Open-Meteo (Clear Lake coords),OM-CL,17.1,26.7,9.1,67.0,270.6,1.278,2.389,110.42,0.0,4.25,12.0857,11.4071,18.7571,2.5277,2.3809,1528.76,228.34,195.4614,4.9,74.1,22.65,71.8571,3
2017-04-02,Open-Meteo (Clear Lake coords),OM-CL,16.8,24.6,10.9,67.0,282.29,1.611,2.75,139.19,0.0,4.43,13.2,11.5786,20.6857,2.4246,2.4146,1466.38,260.9786,206.7957,0.5,72.8,26.16,69.4286,4
2017-04-03,Open-Meteo (Clear Lake coords),OM-CL,13.5,20.9,5.6,66.0,279.05,1.833,3.5,158.37,0.0,4.13,13.7286,11.7071,21.5286,2.1626,2.4046,1307.92,265.6571,221.6929,0.5,61.0,27.29,68.1429,5
2017-04-04,Open-Meteo (Clear Lake coords),OM-CL,15.1,22.3,8.0,69.0,243.52,1.528,2.417,132.02,0.0,3.72,14.1429,11.9357,21.7286,2.1467,2.3273,1298.33,262.4171,224.7521,0.5,40.3,27.28,67.5714,5
2017-04-05,Open-Meteo (Clear Lake coords),OM-CL,14.9,20.0,10.1,55.0,201.27,1.361,2.833,117.59,0.0,3.27,14.4286,12.35,21.8,1.9721,2.1884,1192.75,261.59,223.495,0.5,26.0,27.51,64.7143,6
2017-04-06,Open-Meteo (Clear Lake coords),OM-CL,10.3,13.8,7.0,69.0,100.12,3.056,5.306,264.04,30.0,1.83,14.3143,12.4429,21.3286,1.7857,2.2579,1080.0,237.3014,216.3443,30.0,55.5,25.85,64.5714,6
2017-04-07,Open-Meteo (Clear Lake coords),OM-CL,9.4,12.2,5.6,89.0,168.06,3.389,5.139,292.81,31.1,1.88,13.8714,12.4643,20.0714,2.008,2.3333,1214.44,220.7014,223.1157,61.1,66.0,23.51,68.8571,5
2017-04-08,Open-Meteo (Clear Lake coords),OM-CL,7.3,10.1,5.2,80.0,225.23,3.083,4.528,266.37,1.3,2.34,12.4714,12.2786,17.7,2.2659,2.3968,1370.39,214.22,221.28,62.4,67.3,21.6,70.7143,4
2017-04-09,Open-Meteo (Clear Lake coords),OM-CL,8.8,15.0,2.9,66.0,290.74,1.778,4.389,153.62,0.0,3.71,11.3286,12.2643,16.3286,2.2897,2.3571,1384.82,215.4271,238.2029,62.4,62.9,20.88,70.5714,4
2017-04-10,Open-Meteo (Clear Lake coords),OM-CL,11.2,16.6,6.6,68.0,284.03,1.5,2.611,129.6,0.7,3.58,11.0,12.3643,15.7143,2.2421,2.2024,1356.05,216.1386,240.8979,63.1,63.6,20.33,70.8571,4
2017-04-11,Open-Meteo (Clear Lake coords),OM-CL,10.8,12.5,8.3,87.0,69.79,2.083,5.0,179.97,5.0,1.03,10.3857,12.2643,14.3143,2.3214,2.2341,1404.0,191.32,226.8686,68.1,68.6,17.64,73.4286,3
2017-04-12,Open-Meteo (Clear Lake coords),OM-CL,10.4,14.2,8.2,86.0,97.57,2.556,5.167,220.84,8.9,1.39,9.7429,12.0857,13.4857,2.4921,2.2321,1507.25,176.5057,219.0479,77.0,77.5,15.76,77.8571,2
2017-04-13,Open-Meteo (Clear Lake coords),OM-CL,8.2,10.8,5.2,80.0,246.06,3.917,6.861,338.43,2.0,2.48,9.4429,11.8786,13.0571,2.6151,2.2004,1581.64,197.3543,217.3279,49.0,79.0,16.41,79.4286,2
2017-04-14,Open-Meteo (Clear Lake coords),OM-CL,8.6,15.5,3.0,71.0,303.24,2.5,4.222,216.0,0.0,3.72,9.3286,11.6,13.5286,2.4881,2.2481,1504.83,216.6657,218.6836,17.9,79.0,18.25,76.8571,2
2017-04-15,Open-Meteo (Clear Lake coords),OM-CL,10.9,18.5,3.4,74.0,260.88,1.139,2.028,98.41,0.0,3.53,9.8429,11.1571,14.7286,2.2104,2.2381,1336.87,221.7586,217.9893,16.6,79.0,19.44,76.0,3
2017-04-16,Open-Meteo (Clear Lake coords),OM-CL,10.1,12.3,7.7,84.0,74.19,1.667,2.833,144.03,10.3,1.13,10.0286,10.6786,14.3429,2.1946,2.2421,1327.28,190.8229,203.125,26.9,89.3,16.86,78.5714,3
2017-04-17,Open-Meteo (Clear Lake coords),OM-CL,11.0,15.1,8.3,86.0,132.75,1.25,2.861,108.0,4.1,1.87,10.0,10.5,14.1286,2.1589,2.2005,1305.68,169.2114,192.675,30.3,93.4,15.15,81.1429,3
2017-04-18,Open-Meteo (Clear Lake coords),OM-CL,12.5,17.7,9.4,73.0,293.29,2.389,4.111,206.41,0.3,3.97,10.2429,10.3143,14.8714,2.2026,2.262,1332.12,201.14,196.23,25.6,93.7,18.09,79.1429,3
2017-04-19,Open-Meteo (Clear Lake coords),OM-CL,11.3,15.3,8.1,75.0,192.59,2.75,5.083,237.6,4.5,2.66,10.3714,10.0571,15.0286,2.2303,2.3612,1348.88,214.7143,195.61,21.2,98.2,19.36,77.5714,3
2017-04-20,Open-Meteo (Clear Lake coords),OM-CL,12.1,18.1,8.2,72.0,313.89,2.528,3.861,218.42,0.4,4.06,10.9286,10.1857,16.0714,2.0319,2.3235,1228.87,224.4043,210.8793,19.6,68.6,20.94,76.4286,3
2017-04-21,Open-Meteo (Clear Lake coords),OM-CL,14.7,23.7,6.6,72.0,302.66,1.389,2.722,120.01,0.0,4.59,11.8,10.5643,17.2429,1.8731,2.1806,1132.88,224.3214,220.4936,19.6,37.5,21.81,76.5714,4
2017-04-22,Open-Meteo (Clear Lake coords),OM-CL,13.1,17.5,9.0,69.0,204.05,3.333,4.694,287.97,0.0,3.12,12.1143,10.9786,17.1,2.1866,2.1985,1322.44,216.2029,218.9807,19.6,36.2,21.4,75.8571,3
2017-04-23,Open-Meteo (Clear Lake coords),OM-CL,11.7,17.4,7.7,72.0,313.66,4.111,5.611,355.19,0.0,4.02,12.3429,11.1857,17.8286,2.5357,2.3651,1533.6,250.4129,220.6179,9.3,36.2,24.29,74.1429,2
2017-04-24,Open-Meteo (Clear Lake coords),OM-CL,9.8,13.0,7.9,83.0,98.26,4.25,5.222,367.2,3.5,1.41,12.1714,11.0857,17.5286,2.9643,2.5616,1792.8,245.4857,207.3486,8.7,39.0,23.83,73.7143,1
2017-04-25,Open-Meteo (Clear Lake coords),OM-CL,11.4,16.3,7.3,77.0,223.5,3.639,5.306,314.41,0.1,2.96,12.0143,11.1286,17.3286,3.1429,2.6727,1900.8,235.5157,218.3279,8.5,34.1,22.82,74.2857,1
2017-04-26,Open-Meteo (Clear Lake coords),OM-CL,12.3,14.1,10.3,92.0,81.94,3.528,5.389,304.82,3.4,1.12,12.1571,11.2643,17.1571,3.254,2.7421,1968.02,219.7086,217.2114,7.4,28.6,21.28,76.7143,1
2017-04-27,Open-Meteo (Clear Lake coords),OM-CL,12.7,18.6,8.6,72.0,311.92,3.722,6.611,321.58,0.0,4.17,12.2429,11.5857,17.2286,3.4246,2.7282,2071.18,219.4271,221.9157,7.0,26.6,21.39,76.7143,1
2017-04-28,Open-Meteo (Clear Lake coords),OM-CL,13.2,20.5,6.3,73.0,325.23,1.222,2.25,105.58,0.0,4.5,12.0286,11.9143,16.7714,3.4007,2.6369,2056.75,222.6514,223.4864,7.0,26.6,21.3,76.8571,1
2017-04-29,Open-Meteo (Clear Lake coords),OM-CL,16.6,23.0,10.8,53.0,330.9,1.583,2.972,136.77,0.0,5.1,12.5286,12.3214,17.5571,3.1507,2.6686,1905.55,240.7729,228.4879,7.0,26.6,23.28,74.5714,2
2017-04-30,Open-Meteo (Clear Lake coords),OM-CL,15.9,24.2,8.4,76.0,319.21,2.5,5.306,216.0,0.0,4.83,13.1286,12.7357,18.5286,2.9206,2.7281,1766.36,241.5657,245.9893,7.0,16.3,24.09,75.1429,2
2017-05-01,Open-Meteo (Clear Lake coords),OM-CL,18.6,27.2,11.0,74.0,316.32,1.889,4.056,163.21,0.0,5.21,14.3857,13.2786,20.5571,2.5833,2.7738,1562.37,272.7171,259.1014,3.5,12.2,27.89,73.8571,3
2017-05-02,Open-Meteo (Clear Lake coords),OM-CL,19.9,29.0,11.9,73.0,314.7,1.389,2.806,120.01,0.0,5.24,15.6,13.8071,22.3714,2.2619,2.7024,1367.97,285.7457,260.6307,3.4,11.9,30.17,73.2857,4
2017-05-03,Open-Meteo (Clear Lake coords),OM-CL,22.8,31.0,14.4,65.0,324.88,1.417,3.111,122.43,0.0,5.79,17.1,14.6286,24.7857,1.9603,2.6071,1185.58,320.4514,270.08,0.0,7.4,34.84,69.4286,5
2017-05-04,Open-Meteo (Clear Lake coords),OM-CL,23.1,29.7,13.8,59.0,314.81,2.028,4.0,175.22,0.0,5.69,18.5857,15.4143,26.3714,1.7183,2.5714,1039.22,320.8643,270.1457,0.0,7.0,36.36,67.5714,5
2017-05-05,Open-Meteo (Clear Lake coords),OM-CL,14.2,18.7,9.5,75.0,313.54,4.583,5.944,395.97,0.0,4.2,18.7286,15.3786,26.1143,2.1984,2.7996,1329.61,319.1943,270.9229,0.0,7.0,36.06,67.8571,4
2017-05-06,Open-Meteo (Clear Lake coords),OM-CL,11.9,17.4,6.8,70.0,291.32,3.306,5.5,285.64,0.5,3.97,18.0571,15.2929,25.3143,2.4446,2.7976,1478.48,313.54,277.1564,0.5,7.5,34.93,70.2857,3
2017-05-07,Open-Meteo (Clear Lake coords),OM-CL,16.6,24.6,9.8,66.0,327.66,2.333,4.25,201.57,0.0,5.23,18.1571,15.6429,25.3714,2.4207,2.6706,1464.05,314.7471,278.1564,0.5,7.5,35.33,68.8571,3
2017-05-08,Open-Meteo (Clear Lake coords),OM-CL,18.8,26.7,12.6,64.0,335.53,1.5,3.028,129.6,0.1,5.51,18.1857,16.2857,25.3,2.3651,2.4742,1430.44,317.4914,295.1043,0.6,4.1,35.63,67.4286,3
2017-05-09,Open-Meteo (Clear Lake coords),OM-CL,19.7,28.7,11.8,69.0,329.05,2.0,3.833,172.8,0.0,5.68,18.1571,16.8786,25.2571,2.4524,2.3571,1483.23,319.5414,302.6436,0.6,4.0,36.07,66.8571,2
2017-05-10,Open-Meteo (Clear Lake coords),OM-CL,18.0,26.0,12.1,70.0,329.05,2.75,4.889,237.6,0.0,5.48,17.4714,17.2857,24.5429,2.6429,2.3016,1598.4,320.1371,320.2943,0.6,0.6,35.76,67.5714,1
2017-05-11,Open-Meteo (Clear Lake coords),OM-CL,12.4,16.2,9.5,77.0,205.21,4.028,5.056,348.02,0.0,2.9,15.9429,17.2643,22.6143,2.9286,2.3234,1771.2,304.48,312.6721,0.6,0.6,32.97,70.1429,1
2017-05-12,Open-Meteo (Clear Lake coords),OM-CL,10.7,15.4,7.6,62.0,313.66,5.25,6.722,453.6,0.0,4.2,15.4429,17.0857,22.1429,3.0239,2.6111,1828.83,304.4971,311.8457,0.6,0.6,32.97,68.2857,1
2017-05-13,Open-Meteo (Clear Lake coords),OM-CL,10.9,16.9,6.2,65.0,345.83,3.889,5.639,336.01,0.0,4.5,15.3,16.6786,22.0714,3.1071,2.7759,1879.2,312.2843,312.9121,0.1,0.6,33.5,67.5714,1
2017-05-14,Open-Meteo (Clear Lake coords),OM-CL,11.8,17.9,7.1,72.0,303.12,2.806,4.222,242.44,0.8,4.15,14.6143,16.3857,21.1143,3.1747,2.7977,1920.07,308.7786,311.7629,0.9,1.4,32.42,68.4286,1
2017-05-15,Open-Meteo (Clear Lake coords),OM-CL,13.0,19.4,8.0,73.0,321.88,3.333,5.083,287.97,0.0,4.46,13.7857,15.9857,20.0714,3.4366,2.9009,2078.44,306.8286,312.16,0.8,1.4,31.37,69.7143,0
2017-05-16,Open-Meteo (Clear Lake coords),OM-CL,10.8,14.6,7.8,82.0,145.72,4.444,6.417,383.96,0.9,2.03,12.5143,15.3357,18.0571,3.7857,3.1191,2289.6,280.6386,300.09,1.7,2.3,27.72,71.5714,0
2017-05-17,Open-Meteo (Clear Lake coords),OM-CL,13.4,20.2,7.7,67.0,350.12,2.722,4.583,235.18,0.0,4.95,11.8571,14.6643,17.2286,3.7817,3.2123,2287.18,283.6486,301.8929,1.7,2.3,27.19,71.1429,0
2017-05-18,Open-Meteo (Clear Lake coords),OM-CL,16.9,25.5,8.0,66.0,344.56,1.528,2.917,132.02,0.0,5.48,12.5,14.2214,18.5571,3.4246,3.1766,2071.18,303.5557,304.0179,1.7,2.3,29.77,69.5714,1
2017-05-19,Open-Meteo (Clear Lake coords),OM-CL,20.1,29.0,10.7,61.0,348.38,1.306,4.056,112.84,0.0,5.86,13.8429,14.6429,20.5,2.8611,2.9425,1730.42,308.5157,306.5064,1.7,2.3,31.43,69.4286,2
2017-05-20,Open-Meteo (Clear Lake coords),OM-CL,22.7,31.2,14.9,54.0,343.17,1.417,3.611,122.43,0.0,6.18,15.5286,15.4143,22.5429,2.508,2.8076,1516.84,308.1357,310.21,1.7,1.8,33.11,67.8571,3
2017-05-21,Open-Meteo (Clear Lake coords),OM-CL,23.3,32.1,13.0,53.0,342.48,1.583,2.833,136.77,0.0,6.17,17.1714,15.8929,24.5714,2.3333,2.754,1411.17,313.7586,311.2686,0.9,1.8,35.13,65.1429,4
2017-05-22,Open-Meteo (Clear Lake coords),OM-CL,25.7,34.0,18.6,48.0,347.22,1.444,3.5,124.76,0.0,6.47,18.9857,16.3857,26.6571,2.0634,2.75,1247.96,317.3786,312.1036,0.9,1.7,37.14,61.5714,5
2017-05-23,Open-Meteo (Clear Lake coords),OM-CL,25.6,34.0,18.3,53.0,347.8,1.556,3.889,134.44,0.0,6.57,21.1,16.8071,29.4286,1.6509,2.7183,998.44,346.2471,313.4429,0.0,1.7,41.68,57.4286,6
2017-05-24,Open-Meteo (Clear Lake coords),OM-CL,21.6,29.6,15.1,60.0,341.2,3.139,5.111,271.21,0.0,6.42,22.2714,17.0643,30.7714,1.7104,2.7461,1034.47,344.9729,314.3107,0.0,1.7,43.15,56.4286,6
2017-05-25,Open-Meteo (Clear Lake coords),OM-CL,17.3,25.6,11.3,68.0,347.45,2.611,5.139,225.59,0.0,5.57,22.3286,17.4143,30.7857,1.8651,2.6449,1128.04,345.3857,324.4707,0.0,1.7,43.24,56.7143,5
2017-05-26,Open-Meteo (Clear Lake coords),OM-CL,17.0,24.4,11.9,69.0,262.96,2.306,4.194,199.24,0.0,4.25,21.8857,17.8643,30.1286,2.008,2.4346,1214.44,333.1829,320.8493,0.0,1.7,41.63,57.8571,4
2017-05-27,Open-Meteo (Clear Lake coords),OM-CL,18.7,27.9,11.2,70.0,344.33,1.944,4.806,167.96,0.0,5.68,21.3143,18.4214,29.6571,2.0833,2.2956,1259.97,333.3486,320.7421,0.0,1.7,41.13,60.1429,4
2017-05-28,Open-Meteo (Clear Lake coords),OM-CL,20.6,30.5,13.1,67.0,339.12,1.806,4.528,156.04,0.0,5.94,20.9286,19.05,29.4286,2.1151,2.2242,1279.24,332.8686,323.3136,0.0,0.9,40.9,62.1429,4
2017-05-29,Open-Meteo (Clear Lake coords),OM-CL,20.7,30.5,13.4,70.0,324.31,2.194,5.583,189.56,0.0,5.75,20.2143,19.6,28.9286,2.2223,2.1429,1344.04,329.5957,323.4871,0.0,0.9,40.18,65.2857,3
2017-05-30,Open-Meteo (Clear Lake coords),OM-CL,16.7,23.8,12.3,73.0,253.12,3.444,5.0,297.56,0.4,4.25,18.9429,20.0214,27.4714,2.492,2.0714,1507.16,316.07,331.1586,0.4,0.4,37.86,68.1429,2
2017-05-31,Open-Meteo (Clear Lake coords),OM-CL,18.1,24.1,13.4,60.0,291.32,3.056,4.417,264.04,0.1,5.07,18.4429,20.3571,26.6857,2.4801,2.0953,1499.99,308.9443,326.9586,0.5,0.5,36.51,68.1429,2
2017-06-01,Open-Meteo (Clear Lake coords),OM-CL,18.4,25.8,12.5,69.0,347.45,2.833,4.611,244.77,0.0,5.68,18.6,20.4643,26.7143,2.5119,2.1885,1519.17,308.9443,327.165,0.5,0.5,36.62,68.2857,2
2017-06-02,Open-Meteo (Clear Lake coords),OM-CL,20.6,29.0,13.1,63.0,352.55,2.111,3.972,182.39,0.0,6.18,19.1143,20.5,27.3714,2.484,2.246,1502.32,321.7429,327.4629,0.5,0.5,38.55,67.4286,2
2017-06-03,Open-Meteo (Clear Lake coords),OM-CL,21.0,31.2,13.5,64.0,299.19,2.028,5.278,175.22,0.0,5.5,19.4429,20.3786,27.8429,2.496,2.2896,1509.58,315.2943,324.3214,0.5,0.5,38.37,66.5714,1
2017-06-04,Open-Meteo (Clear Lake coords),OM-CL,18.4,25.4,12.3,62.0,362.85,3.667,5.722,316.83,0.0,6.06,19.1286,20.0286,27.1143,2.7619,2.4385,1670.37,318.6843,325.7764,0.5,0.5,38.49,65.8571,0
2017-06-05,Open-Meteo (Clear Lake coords),OM-CL,21.4,30.6,12.9,58.0,351.16,2.028,3.972,175.22,0.0,6.34,19.2286,19.7214,27.1286,2.7381,2.4802,1656.03,322.52,326.0579,0.5,0.5,39.08,64.1429,0
2017-06-06,Open-Meteo (Clear Lake coords),OM-CL,21.2,30.0,14.6,59.0,357.64,2.5,4.833,216.0,0.0,6.5,19.8714,19.4071,28.0143,2.6033,2.5476,1574.47,337.4514,326.7607,0.1,0.5,41.33,62.1429,0
2017-06-07,Open-Meteo (Clear Lake coords),OM-CL,18.9,26.9,14.0,61.0,223.5,2.917,4.722,252.03,1.1,4.63,19.9857,19.2143,28.4143,2.5834,2.5318,1562.46,327.7629,318.3536,1.1,1.6,40.89,62.2857,0
2017-06-08,Open-Meteo (Clear Lake coords),OM-CL,15.1,19.1,12.0,78.0,125.0,2.083,2.694,179.97,5.7,2.03,19.5143,19.0571,27.4571,2.4763,2.4941,1497.66,295.9843,302.4643,6.8,7.3,37.24,63.5714,0
2017-06-09,Open-Meteo (Clear Lake coords),OM-CL,15.4,20.2,10.6,72.0,315.16,3.306,5.806,285.64,1.1,4.48,18.7714,18.9429,26.2,2.647,2.5655,1600.91,290.6429,306.1929,7.9,8.4,35.54,64.8571,0
2017-06-10,Open-Meteo (Clear Lake coords),OM-CL,13.0,17.3,9.4,66.0,279.05,4.444,5.583,383.96,0.0,4.05,17.6286,18.5357,24.2143,2.9921,2.7441,1809.65,287.7657,301.53,7.9,8.4,34.09,65.1429,0
2017-06-11,Open-Meteo (Clear Lake coords),OM-CL,12.1,16.9,8.2,67.0,302.43,3.556,5.528,307.24,2.5,4.02,16.7286,17.9286,23.0,2.9763,2.8691,1800.06,279.1343,298.9093,10.4,10.9,32.05,65.8571,0
2017-06-12,Open-Meteo (Clear Lake coords),OM-CL,14.4,20.7,9.5,68.0,335.3,2.944,5.417,254.36,0.0,4.87,15.7286,17.4786,21.5857,3.1071,2.9226,1879.2,276.8686,299.6943,10.4,10.9,30.58,67.2857,0
